,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
4665373,2017-05-23 06:36:34,2017-05-23 06:47:49,675,W 39 St & 9 Ave,E 45 St & 3 Ave,Subscriber,Male,1969.0
3272107,2017-04-24 17:36:14,2017-04-24 17:50:25,851,Broadway & W 29 St,Lafayette St & E 8 St,Subscriber,Female,2000.0
4649096,2017-05-22 11:00:38,2017-05-22 11:08:39,480,E 25 St & 2 Ave,W 13 St & 5 Ave,Subscriber,Female,1960.0
4529748,2017-05-19 20:17:41,2017-05-19 20:42:25,1483,West Drive & Prospect Park West,West Drive & Prospect Park West,Customer,Male,1987.0
1550180,2017-03-01 18:47:11,2017-03-01 18:58:57,706,W 25 St & 6 Ave,LaGuardia Pl & W 3 St,Subscriber,Male,1982.0
4720416,2017-05-23 21:24:44,2017-05-23 21:32:55,491,South End Ave & Liberty St,MacDougal St & Prince St,Subscriber,Male,1989.0
1160740,2017-02-19 11:54:58,2017-02-19 12:08:42,824,Allen St & Rivington St,Rivington St & Chrystie St,,Male,1986.0
1296562,2017-02-23 07:43:52,2017-02-23 08:12:46,1733,Pier 40 - Hudson River Park,6 Ave & Canal St,Customer,,
6387557,2017-06-23 20:23:15,2017-06-23 20:55:50,1954,Grand Army Plaza & Plaza St West,Grand Army Plaza & Plaza St West,Customer,,
3135403,2017-04-21 15:20:47,2017-04-21 17:00:31,5983,St James Pl & Oliver St,Broadway & W 32 St,Customer,,
3126506,2017-04-21 11:21:15,2017-04-21 11:44:53,1417,E 89 St & York Ave,5 Ave & E 78 St,Customer,Female,1971.0
1765382,2017-03-09 07:07:59,2017-03-09 07:14:27,387,E 47 St & 2 Ave,W 52 St & 5 Ave,Subscriber,Male,1976.0
4329266,2017-05-16 18:33:30,2017-05-16 18:43:01,570,Fulton St & William St,Harrison St & Hudson St,Subscriber,Male,1975.0
6344070,2017-06-23 08:20:25,2017-06-23 08:36:48,983,W 100 St & Broadway,W 52 St & 6 Ave,Subscriber,Female,1968.0
5384736,2017-06-06 12:22:22,2017-06-06 12:27:22,300,Great Jones St,E 7 St & Avenue A,Subscriber,Male,1981.0
816499,2017-02-03 17:01:41,2017-02-03 17:24:22,1360,Pershing Square South,E 6 St & Avenue D,Subscriber,Female,1990.0
330001,2017-01-16 17:39:33,2017-01-16 17:51:25,712,9 Ave & W 45 St,9 Ave & W 18 St,Subscriber,Male,1987.0
6166121,2017-06-20 14:48:46,2017-06-20 15:13:28,1482,Roebling St & N 4 St,Stagg St & Union Ave,Customer,,
6254733,2017-06-21 18:53:01,2017-06-21 19:10:04,1023,11 Ave & W 27 St,Riverside Blvd & W 67 St,Subscriber,Male,1984.0
5783120,2017-06-13 08:33:27,2017-06-13 08:42:19,532,E 23 St & 1 Ave,E 39 St & 3 Ave,Subscriber,Male,1982.0
2215967,2017-03-30 12:59:26,2017-03-30 13:08:47,561,6 Ave & Canal St,Vesey Pl & River Terrace,Subscriber,Female,1961.0
2249541,2017-04-01 10:46:29,2017-04-01 10:54:13,464,Garfield Pl & 8 Ave,Baltic St & 5 Ave,Subscriber,Female,1966.0
4300632,2017-05-16 11:29:22,2017-05-16 11:35:45,383,9 Ave & W 45 St,E 48 St & 5 Ave,Subscriber,Male,1970.0
1087345,2017-02-16 18:22:07,2017-02-16 18:25:39,211,W 38 St & 8 Ave,W 45 St & 8 Ave,Subscriber,Male,1987.0
4133919,2017-05-12 08:42:59,2017-05-12 08:52:42,582,W 67 St & Broadway,Broadway & W 53 St,Subscriber,Male,1957.0
3521203,2017-04-30 07:54:25,2017-04-30 07:59:59,334,West Drive & Prospect Park West,6 St & 7 Ave,Subscriber,Male,1983.0
1436835,2017-02-26 18:35:00,2017-02-26 18:57:18,1337,W 43 St & 6 Ave,E 3 St & 1 Ave,Subscriber,Female,1959.0
4029576,2017-05-10 12:12:45,2017-05-10 12:15:55,189,Barrow St & Hudson St,Bank St & Hudson St,Subscriber,Male,1964.0
4674751,2017-05-23 08:50:08,2017-05-23 09:13:30,1401,Christopher St & Greenwich St,South End Ave & Liberty St,Subscriber,Male,1984.0
6405726,2017-06-24 13:01:44,2017-06-24 13:08:00,375,Prospect Park West & 8 St,Berkeley Pl & 7 Ave,Subscriber,Female,1971.0
4405434,2017-05-17 21:04:18,2017-05-17 21:15:13,654,W 13 St & 6 Ave,E 25 St & 1 Ave,Subscriber,Male,1971.0
941934,2017-02-08 14:43:18,2017-02-08 14:50:19,421,Broadway & W 60 St,Amsterdam Ave & W 79 St,Subscriber,Male,1966.0
853031,2017-02-05 13:34:02,2017-02-05 13:59:45,1542,E 80 St & 2 Ave,Central Park North & Adam Clayton Powell Blvd,Subscriber,Male,1979.0
1855226,2017-03-12 23:56:07,2017-03-13 00:05:12,545,Perry St & Bleecker St,6 Ave & Canal St,Subscriber,Male,1990.0
4667358,2017-05-23 07:22:12,2017-05-23 07:37:40,928,MacDougal St & Prince St,Liberty St & Broadway,Subscriber,Male,1992.0
5553468,2017-06-09 09:16:45,2017-06-09 09:21:49,304,Myrtle Ave & St Edwards St,Lawrence St & Willoughby St,Subscriber,Male,1986.0
1765968,2017-03-09 07:23:18,2017-03-09 07:36:48,809,Clinton St & Joralemon St,Barclay St & Church St,Subscriber,Male,1981.0
606488,2017-01-27 10:22:02,2017-01-27 10:34:50,767,West St & Chambers St,Little West St & 1 Pl,Customer,,
6260357,2017-06-21 19:59:35,2017-06-21 20:08:22,526,Smith St & 9 St,Pioneer St & Richards St,Subscriber,Male,1985.0
5520748,2017-06-08 17:53:15,2017-06-08 18:04:16,660,Stanton St & Chrystie St,1 Ave & E 18 St,Subscriber,Male,1987.0
5570037,2017-06-09 14:25:26,2017-06-09 14:29:27,241,Clinton St & Joralemon St,Henry St & Degraw St,Subscriber,Male,1978.0
6673379,2017-06-28 18:10:23,2017-06-28 18:13:49,206,W 13 St & 7 Ave,W 13 St & Hudson St,Subscriber,Male,1963.0
1239070,2017-02-21 15:12:53,2017-02-21 15:22:12,559,Broadway & W 32 St,E 15 St & 3 Ave,Subscriber,,1984.0
5495848,2017-06-08 10:40:06,2017-06-08 11:23:56,2630,21 St & Queens Plaza North,Center Blvd & Borden Ave,Customer,Male,1966.0
1661029,2017-03-06 08:06:47,2017-03-06 08:13:29,402,Sullivan St & Washington Sq,W 18 St & 6 Ave,Subscriber,Female,1990.0
5379010,2017-06-06 09:21:14,2017-06-06 09:30:50,576,W 21 St & 6 Ave,W 43 St & 6 Ave,Subscriber,Male,1964.0
2095300,2017-03-26 12:26:13,2017-03-26 12:57:37,1883,1 Ave & E 16 St,Jay St & Tech Pl,Customer,,
1355917,2017-02-24 13:38:56,2017-02-24 14:54:43,4546,Carmine St & 6 Ave,Old Fulton St,Customer,,
204928,2017-01-11 19:33:53,2017-01-11 19:42:14,501,Lafayette St & Jersey St,E 9 St & Avenue C,Subscriber,Male,1978.0
158322,2017-01-10 09:20:57,2017-01-10 09:26:59,362,Greenwich St & Warren St,William St & Pine St,Subscriber,Male,1991.0
3779077,2017-05-04 17:48:47,2017-05-04 18:13:57,1509,Henry St & Poplar St,Centre St & Worth St,Customer,,
6345706,2017-06-23 08:37:07,2017-06-23 08:54:19,1032,Kent Ave & N 7 St,Front St & Gold St,Subscriber,Male,1984.0
3413533,2017-04-28 10:08:27,2017-04-28 10:20:12,705,8 Ave & W 33 St,Pershing Square South,Subscriber,Male,1977.0
645771,2017-01-28 18:48:21,2017-01-28 18:56:34,492,1 Ave & E 68 St,5 Ave & E 78 St,Subscriber,Male,1981.0
635776,2017-01-28 12:39:05,2017-01-28 12:47:41,515,W 20 St & 7 Ave,MacDougal St & Washington Sq,Subscriber,Female,1990.0
750162,2017-02-01 17:29:05,2017-02-01 17:31:26,140,W 20 St & 11 Ave,W 16 St & The High Line,Subscriber,Male,1976.0
4420439,2017-05-18 08:33:24,2017-05-18 08:47:43,858,E 30 St & Park Ave S,MacDougal St & Prince St,Subscriber,Male,1990.0
6263799,2017-06-21 20:54:20,2017-06-21 20:59:51,331,Bond St & Bergen St,Henry St & Atlantic Ave,Subscriber,Male,1988.0
4588815,2017-05-21 09:39:47,2017-05-21 09:45:09,322,9 Ave & W 22 St,E 20 St & Park Ave,Subscriber,Male,1981.0
3934223,2017-05-08 17:37:53,2017-05-08 17:48:48,654,W 52 St & 6 Ave,E 65 St & 2 Ave,Subscriber,Male,1970.0
5612129,2017-06-10 09:27:15,2017-06-10 09:37:19,603,Berkeley Pl & 6 Ave,Prospect Park West & 8 St,Subscriber,,
4781437,2017-05-24 21:42:30,2017-05-24 21:46:16,226,W 63 St & Broadway,11 Ave & W 59 St,Subscriber,Female,1985.0
1587683,2017-03-02 18:36:30,2017-03-02 19:04:24,1674,E 3 St & 1 Ave,E 55 St & Lexington Ave,Subscriber,Female,1975.0
4236426,2017-05-15 09:05:07,2017-05-15 09:14:57,589,Cooper Square & E 7 St,6 Ave & Canal St,Subscriber,Male,1989.0
5444305,2017-06-07 15:26:15,2017-06-07 15:35:24,548,Perry St & Bleecker St,E 11 St & 2 Ave,Subscriber,Male,1983.0
5572529,2017-06-09 15:02:50,2017-06-09 15:23:07,1217,W Broadway & Spring St,Spruce St & Nassau St,Customer,,
4559798,2017-05-20 14:49:05,2017-05-20 14:59:08,602,MacDougal St & Washington Sq,W 13 St & 6 Ave,Customer,,
1394985,2017-02-25 12:43:42,2017-02-25 12:51:03,441,E 4 St & 2 Ave,Carmine St & 6 Ave,Subscriber,Male,1989.0
6343200,2017-06-23 08:10:15,2017-06-23 08:27:23,1028,Franklin St & W Broadway,10 Hudson Yards,Subscriber,Male,1977.0
2265305,2017-04-01 18:51:09,2017-04-01 18:56:57,347,9 Ave & W 28 St,W 37 St & 10 Ave,Subscriber,Male,1983.0
6730943,2017-06-29 16:55:34,2017-06-29 17:04:48,554,11 Ave & W 59 St,12 Ave & W 40 St,Subscriber,Male,1968.0
6504265,2017-06-26 07:57:11,2017-06-26 08:27:42,1831,S 4 St & Wythe Ave,E 30 St & Park Ave S,Subscriber,Female,1985.0
3729047,2017-05-03 19:17:03,2017-05-03 20:00:46,2622,Little West St & 1 Pl,W 64 St & West End Ave,Subscriber,Male,1951.0
6642423,2017-06-28 09:45:33,2017-06-28 09:51:34,361,E 17 St & Broadway,W 17 St & 8 Ave,Subscriber,Female,1966.0
1873380,2017-03-13 17:36:11,2017-03-13 17:43:44,452,W 13 St & 5 Ave,Allen St & Rivington St,Subscriber,Male,1996.0
3747675,2017-05-04 08:36:11,2017-05-04 08:38:41,149,E 25 St & 1 Ave,1 Ave & E 30 St,Subscriber,Female,1970.0
6036238,2017-06-17 17:08:31,2017-06-17 17:13:00,268,Broadway & E 22 St,University Pl & E 14 St,Subscriber,Male,1983.0
4209951,2017-05-14 15:53:32,2017-05-14 16:34:43,2470,Adelphi St & Myrtle Ave,DeKalb Ave & Vanderbilt Ave,Subscriber,Female,1982.0
5743421,2017-06-12 15:51:09,2017-06-12 15:56:55,346,E 48 St & 5 Ave,W 37 St & Broadway,Subscriber,Male,1960.0
4904326,2017-05-28 08:37:05,2017-05-28 09:05:54,1728,DeKalb Ave & S Portland Ave,Atlantic Ave & Furman St,Subscriber,Male,1989.0
2941018,2017-04-17 13:55:40,2017-04-17 14:01:01,321,W 52 St & 6 Ave,W 42 St & 8 Ave,Subscriber,Male,1977.0
3981836,2017-05-09 15:44:40,2017-05-09 15:49:50,310,W 33 St & 7 Ave,W 39 St & 9 Ave,Subscriber,Male,1964.0
3858562,2017-05-06 18:54:25,2017-05-06 19:12:16,1070,Vesey Pl & River Terrace,Lafayette St & E 8 St,Subscriber,Male,1990.0
3940788,2017-05-08 18:41:36,2017-05-08 18:56:23,887,W 53 St & 10 Ave,11 Ave & W 41 St,Subscriber,Male,1987.0
3781742,2017-05-04 18:14:26,2017-05-04 18:30:09,942,1 Ave & E 44 St,9 Ave & W 18 St,Subscriber,Male,1982.0
2586420,2017-04-10 14:27:25,2017-04-10 14:30:52,206,W 52 St & 5 Ave,E 51 St & Lexington Ave,Subscriber,Male,1988.0
5446020,2017-06-07 15:58:30,2017-06-07 16:23:46,1515,W 45 St & 8 Ave,Murray St & West St,Subscriber,Female,1976.0
4870381,2017-05-27 12:48:00,2017-05-27 13:23:22,2121,Broadway & E 14 St,5 Ave & E 73 St,Customer,,
2633325,2017-04-11 11:47:51,2017-04-11 12:04:36,1004,University Pl & E 14 St,Suffolk St & Stanton St,Subscriber,Female,1986.0
2533051,2017-04-09 12:53:23,2017-04-09 12:56:53,209,1 Ave & E 16 St,E 10 St & Avenue A,Subscriber,Male,1971.0
2177859,2017-03-29 15:19:23,2017-03-29 15:36:27,1023,W 38 St & 8 Ave,E 27 St & 1 Ave,Subscriber,Male,1952.0
1692039,2017-03-07 07:36:19,2017-03-07 07:44:42,503,W 31 St & 7 Ave,W 52 St & 6 Ave,Subscriber,Male,1970.0
159324,2017-01-10 09:58:16,2017-01-10 10:01:50,214,Douglass St & 3 Ave,Degraw St & Hoyt St,Subscriber,Male,1976.0
5025247,2017-05-31 00:13:04,2017-05-31 00:19:27,382,W Broadway & Spring St,W 11 St & 6 Ave,Subscriber,Male,1955.0
6757689,2017-06-30 00:06:26,2017-06-30 00:27:57,1290,Broadway & W 60 St,W 34 St & 11 Ave,Subscriber,Male,1981.0
3552463,2017-04-30 17:53:55,2017-04-30 18:18:51,1496,Centre St & Chambers St,Atlantic Ave & Fort Greene Pl,Customer,,
4542494,2017-05-20 09:49:12,2017-05-20 09:50:46,94,Dean St & 4 Ave,Bergen St & Flatbush Ave,Subscriber,Male,1969.0
696955,2017-01-30 19:10:53,2017-01-30 19:14:41,227,Greenwich St & Warren St,Centre St & Chambers St,Subscriber,Male,1985.0
5251349,2017-06-03 16:06:39,2017-06-03 16:13:50,431,6 Ave & W 33 St,W 52 St & 6 Ave,Subscriber,Male,1969.0
2515984,2017-04-08 19:28:32,2017-04-08 19:50:16,1304,Central Park S & 6 Ave,W 33 St & 7 Ave,Customer,Male,1976.0
2407740,2017-04-05 15:30:59,2017-04-05 15:57:54,1615,W 52 St & 6 Ave,11 Ave & W 59 St,Subscriber,Male,1972.0
2245524,2017-03-31 20:06:57,2017-03-31 20:17:27,630,1 Ave & E 62 St,E 89 St & York Ave,Subscriber,Male,1999.0
231481,2017-01-12 16:45:33,2017-01-12 16:56:55,681,E 58 St & 3 Ave,E 80 St & 2 Ave,Subscriber,Male,1993.0
2827695,2017-04-14 22:54:18,2017-04-14 22:58:01,222,E 32 St & Park Ave,Lexington Ave & E 24 St,Subscriber,Male,1993.0
1250649,2017-02-21 19:40:42,2017-02-21 19:49:16,513,W 24 St & 7 Ave,W 42 St & 8 Ave,Subscriber,Male,1981.0
470360,2017-01-21 17:50:11,2017-01-21 18:03:52,820,Mercer St & Bleecker St,Laight St & Hudson St,Subscriber,Female,1971.0
3275839,2017-04-24 18:13:17,2017-04-24 18:22:43,566,11 Ave & W 59 St,W 49 St & 8 Ave,Subscriber,Male,1971.0
4374228,2017-05-17 14:29:06,2017-05-17 14:50:25,1278,Avenue D & E 3 St,Broadway & W 32 St,Subscriber,Male,1961.0
1111898,2017-02-17 16:37:28,2017-02-17 16:44:28,419,11 Ave & W 59 St,W 42 St & Dyer Ave,Subscriber,Male,1980.0
562623,2017-01-25 23:53:25,2017-01-25 23:58:27,302,Humboldt St & Varet St,Graham Ave & Grand St,Subscriber,Male,1989.0
2233867,2017-03-30 19:24:21,2017-03-30 19:36:08,706,E 16 St & 5 Ave,Greenwich St & W Houston St,Subscriber,Male,1991.0
5865726,2017-06-14 16:44:35,2017-06-14 17:03:19,1123,E 30 St & Park Ave S,Allen St & Rivington St,Subscriber,Female,1962.0
2146364,2017-03-28 12:28:55,2017-03-28 12:35:32,396,W 43 St & 6 Ave,E 33 St & 5 Ave,Subscriber,Male,1978.0
6453426,2017-06-25 10:51:32,2017-06-25 11:02:08,635,Allen St & Hester St,E 27 St & 1 Ave,Subscriber,Male,1991.0
3726978,2017-05-03 18:52:16,2017-05-03 19:02:59,643,DeKalb Ave & Skillman St,Willoughby Ave & Walworth St,Subscriber,Male,1967.0
5356037,2017-06-05 18:12:48,2017-06-05 18:36:22,1414,Willoughby St & Fleet St,Lafayette St & Jersey St,Subscriber,Male,1985.0
3565845,2017-05-01 07:51:10,2017-05-01 07:57:37,386,Lexington Ave & E 29 St,8 Ave & W 31 St,Subscriber,Male,1978.0
1860934,2017-03-13 09:05:38,2017-03-13 09:30:15,1476,Bank St & Washington St,Pershing Square North,Subscriber,Male,1957.0
1819465,2017-03-10 17:16:18,2017-03-10 17:19:21,182,E 32 St & Park Ave,2 Ave & E 31 St,Subscriber,Female,1982.0
290483,2017-01-14 14:13:03,2017-01-14 14:20:40,457,Cliff St & Fulton St,Leonard St & Church St,Subscriber,Male,1984.0
5522453,2017-06-08 18:07:18,2017-06-08 18:14:10,411,W 43 St & 6 Ave,E 39 St & 3 Ave,Subscriber,Female,1978.0
3450495,2017-04-28 19:09:23,2017-04-28 19:13:33,250,Centre St & Chambers St,Hudson St & Reade St,Subscriber,Female,1996.0
5382747,2017-06-06 11:03:06,2017-06-06 11:07:26,260,Murray St & West St,Fulton St & Broadway,Subscriber,Male,1967.0
2216864,2017-03-30 13:28:13,2017-03-30 13:39:22,669,Greenwich St & W Houston St,Allen St & Stanton St,Subscriber,Male,1967.0
2207636,2017-03-30 08:59:42,2017-03-30 09:06:37,415,E 4 St & 2 Ave,MacDougal St & Prince St,Subscriber,Male,1988.0
6223670,2017-06-21 11:18:27,2017-06-21 11:25:47,440,Kent Ave & S 11 St,Washington Ave & Park Ave,Subscriber,Male,1953.0
3443311,2017-04-28 17:55:33,2017-04-28 18:26:20,1847,E 20 St & 2 Ave,Maiden Ln & Pearl St,Subscriber,Male,1988.0
604386,2017-01-27 09:20:45,2017-01-27 09:26:39,354,Vesey Pl & River Terrace,Harrison St & Hudson St,Subscriber,Female,1981.0
2882449,2017-04-16 12:05:35,2017-04-16 12:27:22,1307,Grand Army Plaza & Central Park S,E 88 St & Park Ave,Customer,,
214943,2017-01-12 08:43:30,2017-01-12 08:48:21,290,Union Ave & Wallabout St,Humboldt St & Varet St,Subscriber,Female,1983.0
1650630,2017-03-05 15:51:33,2017-03-05 16:15:54,1460,5 Ave & E 29 St,E 39 St & 2 Ave,Customer,,
1680735,2017-03-06 18:01:09,2017-03-06 18:11:46,637,Pershing Square North,W 27 St & 7 Ave,Subscriber,Male,1952.0
4375816,2017-05-17 15:00:46,2017-05-17 15:21:13,1226,Pier 40 - Hudson River Park,W 38 St & 8 Ave,Subscriber,Male,1989.0
4463483,2017-05-18 19:35:20,2017-05-18 19:42:42,442,Forsyth St & Canal St,6 Ave & Canal St,Subscriber,Male,1989.0
4863112,2017-05-27 10:46:09,2017-05-27 11:19:51,2021,6 Ave & 12 St,Grand Army Plaza & Plaza St West,Customer,,
5294580,2017-06-04 13:28:20,2017-06-04 13:36:52,512,Central Park West & W 72 St,Broadway & W 58 St,Subscriber,Female,1990.0
3298912,2017-04-25 11:28:42,2017-04-25 11:36:38,475,Cathedral Pkwy & Broadway,W 100 St & Manhattan Ave,Subscriber,Female,1974.0
83129,2017-01-05 10:44:02,2017-01-05 11:37:09,3187,Plaza St West & Flatbush Ave,Macon St & Nostrand Ave,Subscriber,Female,1956.0
897645,2017-02-06 21:50:08,2017-02-06 22:07:52,1063,E 30 St & Park Ave S,Liberty St & Broadway,Subscriber,Male,1976.0
1343232,2017-02-24 08:44:19,2017-02-24 08:50:26,367,West St & Chambers St,6 Ave & Canal St,Subscriber,Male,1980.0
4822646,2017-05-26 13:35:28,2017-05-26 14:04:55,1766,Market St & Cherry St,Grand St & Elizabeth St,Customer,,
3606948,2017-05-01 19:03:24,2017-05-01 19:23:58,1234,E 80 St & 2 Ave,Columbus Ave & W 72 St,Subscriber,Female,1969.0
5877909,2017-06-14 18:36:03,2017-06-14 18:55:31,1168,Maiden Ln & Pearl St,Pier 40 - Hudson River Park,Subscriber,Female,1956.0
4131814,2017-05-12 08:22:00,2017-05-12 08:44:45,1364,5 Ave & 3 St,Front St & Washington St,Subscriber,Male,1973.0
856731,2017-02-05 15:43:11,2017-02-05 15:50:14,422,11 Ave & W 27 St,8 Ave & W 33 St,Subscriber,Female,1965.0
3280780,2017-04-24 19:13:03,2017-04-24 19:20:27,444,Lafayette St & Jersey St,Centre St & Chambers St,Subscriber,Male,1984.0
1999394,2017-03-23 08:24:23,2017-03-23 08:52:11,1667,E 51 St & 1 Ave,Front St & Maiden Ln,Subscriber,Male,1962.0
769210,2017-02-02 08:47:52,2017-02-02 09:02:39,886,Willoughby Ave & Hall St,Humboldt St & Varet St,Subscriber,Female,1965.0
3866585,2017-05-07 00:49:30,2017-05-07 01:01:35,724,Christopher St & Greenwich St,E 3 St & 1 Ave,Subscriber,Female,1987.0
4316629,2017-05-16 16:45:47,2017-05-16 16:54:31,524,Little West St & 1 Pl,Pier 40 - Hudson River Park,Subscriber,Male,1986.0
5356795,2017-06-05 18:19:30,2017-06-05 18:28:34,544,W 15 St & 7 Ave,W 31 St & 7 Ave,Subscriber,Female,1989.0
5911577,2017-06-15 10:13:43,2017-06-15 10:18:26,283,W 20 St & 7 Ave,W 13 St & 5 Ave,Subscriber,Male,1994.0
40709,2017-01-04 06:57:18,2017-01-04 07:04:01,403,W 37 St & 5 Ave,E 53 St & Madison Ave,Subscriber,Male,1971.0
2086052,2017-03-25 19:38:25,2017-03-25 19:42:43,258,Grand St & Havemeyer St,Wythe Ave & Metropolitan Ave,Subscriber,Male,1986.0
6363277,2017-06-23 14:18:30,2017-06-23 14:35:08,997,E 30 St & Park Ave S,1 Ave & E 44 St,Subscriber,Male,1971.0
5341720,2017-06-05 15:06:24,2017-06-05 15:11:08,283,E 19 St & 3 Ave,Broadway & E 14 St,Subscriber,Female,1959.0
4807913,2017-05-26 08:48:50,2017-05-26 09:00:03,672,West St & Chambers St,Grand St & Greene St,Subscriber,Male,1980.0
3546384,2017-04-30 16:05:26,2017-04-30 16:12:04,397,E 35 St & 3 Ave,E 47 St & Park Ave,Subscriber,Male,1989.0
3294422,2017-04-25 08:51:58,2017-04-25 08:54:10,131,W 26 St & 8 Ave,W 27 St & 10 Ave,Subscriber,Male,1989.0
3670193,2017-05-02 19:33:16,2017-05-02 19:34:34,78,E 81 St & York Ave,E 85 St & York Ave,Subscriber,Male,1960.0
5012594,2017-05-30 18:21:48,2017-05-30 18:32:18,630,6 Ave & Canal St,Cooper Square & E 7 St,Subscriber,Male,1989.0
5268300,2017-06-03 20:00:14,2017-06-03 20:14:16,841,E 6 St & Avenue D,Reade St & Broadway,Subscriber,Male,1987.0
3922373,2017-05-08 13:59:49,2017-05-08 14:19:14,1164,Monroe St & Bedford Ave,Stagg St & Union Ave,Customer,,
3893810,2017-05-07 18:28:19,2017-05-07 18:49:08,1248,Central Park North & Adam Clayton Powell Blvd,E 71 St & 1 Ave,Subscriber,Female,1988.0
6506599,2017-06-26 08:26:33,2017-06-26 08:39:50,796,E 25 St & 2 Ave,E 55 St & 3 Ave,Subscriber,Male,1989.0
1903012,2017-03-19 19:46:26,2017-03-19 19:49:42,196,E 20 St & Park Ave,E 11 St & Broadway,Subscriber,Male,1981.0
1981441,2017-03-22 13:18:40,2017-03-22 13:23:26,286,Douglass St & 3 Ave,Dean St & 4 Ave,Subscriber,Female,1982.0
3925277,2017-05-08 15:11:52,2017-05-08 15:14:27,155,Columbus Ave & W 72 St,Central Park West & W 72 St,Customer,,
4196161,2017-05-14 11:58:51,2017-05-14 12:03:33,281,E 13 St & Avenue A,E 12 St & 3 Ave,Subscriber,Male,1953.0
4931659,2017-05-28 16:31:03,2017-05-28 16:59:39,1715,E 47 St & 1 Ave,5 Ave & E 78 St,Customer,Female,1978.0
1231401,2017-02-21 09:46:12,2017-02-21 09:52:51,399,Central Park North & Adam Clayton Powell Blvd,Cathedral Pkwy & Broadway,Subscriber,Male,1990.0
5341372,2017-06-05 14:58:00,2017-06-05 15:33:24,2123,W 22 St & 8 Ave,W 22 St & 8 Ave,Subscriber,Male,1952.0
1212032,2017-02-20 16:45:47,2017-02-20 17:00:36,889,Metropolitan Ave & Meeker Ave,Lewis Ave & Madison St,Subscriber,Female,1974.0
2301426,2017-04-02 18:11:52,2017-04-02 18:25:29,817,Duane St & Greenwich St,Lafayette St & E 8 St,Subscriber,Male,1993.0
5041049,2017-05-31 11:26:13,2017-05-31 11:31:58,345,W 15 St & 7 Ave,University Pl & E 14 St,Subscriber,Male,1994.0
6590850,2017-06-27 14:59:13,2017-06-27 15:15:12,958,E 47 St & 2 Ave,E 15 St & 3 Ave,Subscriber,Male,1960.0
4454717,2017-05-18 18:08:44,2017-05-18 18:26:51,1087,Liberty St & Broadway,W 15 St & 7 Ave,Subscriber,Female,1979.0
5556575,2017-06-09 10:04:51,2017-06-09 10:20:15,924,Laight St & Hudson St,W 22 St & 10 Ave,Subscriber,Male,1961.0
5572398,2017-06-09 15:01:02,2017-06-09 15:25:01,1438,E 58 St & Madison Ave,W 26 St & 10 Ave,Subscriber,Male,1975.0
4589436,2017-05-21 09:54:19,2017-05-21 10:12:58,1119,W 46 St & 11 Ave,E 48 St & 5 Ave,Customer,,
6194366,2017-06-20 20:13:28,2017-06-20 20:23:33,605,9 Ave & W 18 St,E 20 St & 2 Ave,Subscriber,Male,1969.0
4255208,2017-05-15 16:40:59,2017-05-15 17:01:08,1208,Grand St & Elizabeth St,W 26 St & 8 Ave,Subscriber,Female,1966.0
430854,2017-01-20 08:59:42,2017-01-20 09:02:59,196,9 Ave & W 45 St,W 38 St & 8 Ave,Subscriber,Male,1984.0
2348499,2017-04-03 19:42:05,2017-04-03 19:50:11,485,Amsterdam Ave & W 79 St,W 95 St & Broadway,Subscriber,Male,1963.0
6610076,2017-06-27 18:36:16,2017-06-27 18:50:27,850,West St & Chambers St,Grand St & Elizabeth St,Subscriber,Male,1988.0
5950887,2017-06-15 20:02:40,2017-06-15 20:14:23,703,E 85 St & York Ave,5 Ave & E 73 St,Subscriber,Male,1968.0
5779253,2017-06-13 07:53:43,2017-06-13 07:56:58,194,Greenwich St & Hubert St,West St & Chambers St,Subscriber,Male,1971.0
5703930,2017-06-11 18:53:51,2017-06-11 19:25:32,1900,W 13 St & Hudson St,West St & Chambers St,Customer,,
2511573,2017-04-08 17:46:28,2017-04-08 17:53:00,391,Clermont Ave & Lafayette Ave,DeKalb Ave & Hudson Ave,Subscriber,Female,1974.0
3422556,2017-04-28 13:17:53,2017-04-28 13:27:17,564,Broadway & W 39 St,Grand Army Plaza & Central Park S,Subscriber,Female,1978.0
1442401,2017-02-27 07:10:01,2017-02-27 07:13:16,194,John St & William St,Barclay St & Church St,Subscriber,Male,1990.0
892453,2017-02-06 18:48:40,2017-02-06 18:54:11,331,E 11 St & Broadway,E 9 St & Avenue C,Subscriber,Male,1990.0
62869,2017-01-04 17:32:33,2017-01-04 18:05:41,1988,Lefferts Pl & Franklin Ave,9 St & 44 Rd,Subscriber,Male,1988.0
538126,2017-01-25 11:35:10,2017-01-25 11:42:44,454,Front St & Maiden Ln,Bayard St & Baxter St,Subscriber,Male,1968.0
5420000,2017-06-07 08:11:49,2017-06-07 08:24:15,745,14 St & 7 Ave,Atlantic Ave & Fort Greene Pl,Subscriber,Male,1977.0
