,Start Time,End Time,Trip Duration,Start Station,End Station,User Type
1093518,2017-05-08 09:01:03,2017-05-08 09:06:34,331.046,Arlington Blvd & N Queen St,N Lynn St & Fairfax Dr,Subscriber
302886,2017-02-18 17:44:00,2017-02-18 17:48:00,256.67,Calvert St & Woodley Pl NW,Columbia Rd & Belmont St NW,Subscriber
1298022,2017-05-27 03:25:33,2017-05-27 04:22:51,3438.091,10th & G St NW,Washington & Independence Ave SW/HHS,Customer
1005286,2017-04-30 06:20:05,2017-04-30 08:08:18,6492.813,8th & East Capitol St NE,2nd St & Massachusetts Ave NE,Customer
1005386,2017-04-30 06:25:29,2017-04-30 06:47:13,1304.288,11th & Kenyon St NW,6th & H St NE,Subscriber
1169911,2017-05-16 05:22:01,2017-05-16 05:32:47,646.424,16th & K St NW,5th St & Massachusetts Ave NW,Subscriber
836679,2017-04-15 10:13:50,2017-04-15 10:59:38,2748.1409999999996,22nd & I St NW / Foggy Bottom,10th St & Constitution Ave NW,Customer
1564111,2017-06-17 01:25:24,2017-06-17 01:28:58,214.04,7th & R St NW / Shaw Library,Convention Center / 7th & M St NW,Subscriber
951780,2017-04-26 07:51:10,2017-04-26 08:03:36,745.428,Lincoln Park / 13th & East Capitol St NE ,1st & D St SE,Subscriber
385312,2017-02-27 06:47:00,2017-02-27 06:53:00,359.06800000000004,Maryland Ave & E St NE,Columbus Circle / Union Station,Subscriber
605960,2017-03-27 18:19:00,2017-03-27 18:31:00,702.439,L'Enfant Plaza / 7th & C St SW,D St & Maryland Ave NE,Subscriber
36870,2017-01-10 06:00:00,2017-01-10 06:02:00,116.463,14th & Belmont St NW,15th & W St NW,Subscriber
59030,2017-01-13 06:33:00,2017-01-13 06:35:00,120.365,15th & P St NW,17th & Rhode Island Ave NW,Subscriber
1111723,2017-05-10 05:15:57,2017-05-10 05:37:10,1272.776,4th & E St SW,15th & P St NW,Subscriber
1085969,2017-05-08 03:41:18,2017-05-08 04:01:23,1204.744,17th & K St NW,Potomac & M St NW,Subscriber
188992,2017-02-02 18:09:00,2017-02-02 18:18:00,551.471,D St & Maryland Ave NE,5th & F St NW,Subscriber
736887,2017-04-09 02:39:58,2017-04-09 02:47:34,456.19800000000004,8th & O St NW,1st & Rhode Island Ave NW,Subscriber
286935,2017-02-17 01:11:00,2017-02-17 01:14:00,188.415,18th & R St NW,16th & R St NW,Subscriber
1099385,2017-05-09 05:28:35,2017-05-09 05:32:48,252.516,Takoma Metro,Philadelphia & Maple Ave,Subscriber
1729314,2017-06-29 06:30:52,2017-06-29 06:48:38,1065.677,37th & O St NW / Georgetown University,Iwo Jima Memorial/N Meade & 14th St N,Customer
446331,2017-03-07 09:15:00,2017-03-07 09:23:00,480.418,20th & O St NW / Dupont South,C & O Canal & Wisconsin Ave NW,Subscriber
950742,2017-04-26 07:14:30,2017-04-26 07:47:19,1969.5910000000001,Georgia & New Hampshire Ave NW,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,Subscriber
1531900,2017-06-14 07:50:06,2017-06-14 08:02:58,771.936,14th & V St NW,New Jersey Ave & N St NW/Dunbar HS,Subscriber
363774,2017-02-24 14:59:00,2017-02-24 15:18:00,1164.619,20th & L St NW,M St & Delaware Ave NE,Subscriber
131803,2017-01-25 16:28:00,2017-01-25 16:35:00,419.101,17th & Rhode Island Ave NW,New Hampshire Ave & T St NW,Subscriber
240038,2017-02-09 17:24:00,2017-02-09 17:33:00,579.219,20th St & Virginia Ave NW,8th & D St NW,Subscriber
1440850,2017-06-07 08:36:22,2017-06-07 08:56:30,1207.577,7th & E St SW,New Hampshire Ave & T St NW,Subscriber
1468448,2017-06-09 08:46:49,2017-06-09 10:04:53,4683.545,Georgetown Harbor / 30th St NW,19th St & Constitution Ave NW,Customer
242068,2017-02-10 07:25:00,2017-02-10 07:42:00,1017.238,Maryland Ave & E St NE,USDA / 12th & Independence Ave SW,Subscriber
1252293,2017-05-22 12:19:58,2017-05-22 01:29:05,4146.9490000000005,8th & H St NW,Jefferson Dr & 14th St SW,Customer
1272994,2017-05-24 09:35:59,2017-05-24 09:39:03,184.19799999999998,1st & N St  SE,1st & K St SE,Subscriber
1433308,2017-06-07 04:04:58,2017-06-07 04:26:55,1316.4779999999998,4th St & Madison Dr NW,15th & K St NW,Subscriber
869934,2017-04-18 06:12:07,2017-04-18 06:20:00,472.534,North Capitol St & F St NW,M St & Delaware Ave NE,Subscriber
1598621,2017-06-20 03:11:14,2017-06-20 03:18:03,408.965,Rhode Island & Connecticut Ave NW,California St & Florida Ave NW,Subscriber
1485571,2017-06-10 11:46:18,2017-06-10 12:11:04,1485.9360000000001,S Arlington Mill Dr & Campbell Ave,Columbia Pike & S Dinwiddie St / Arlington Mill Community Center,Subscriber
305298,2017-02-19 08:08:00,2017-02-19 08:16:00,503.315,11th & Kenyon St NW,Calvert St & Woodley Pl NW,Subscriber
610455,2017-03-28 07:58:00,2017-03-28 08:30:00,1895.4560000000001,Good Hope Rd & 14th St SE,19th St & Constitution Ave NW,Subscriber
980241,2017-04-28 08:44:29,2017-04-28 09:25:43,2474.038,Park Rd & Holmead Pl NW,20th St & Florida Ave NW,Subscriber
507283,2017-03-16 19:38:00,2017-03-16 19:54:00,976.125,Wisconsin Ave & Newark St NW,14th & Irving St NW,Subscriber
490385,2017-03-12 17:55:00,2017-03-12 18:14:00,1123.468,39th & Calvert St NW / Stoddert,39th & Calvert St NW / Stoddert,Subscriber
1496553,2017-06-11 10:34:15,2017-06-11 10:39:08,293.587,Lee Hwy & N Cleveland St,Lee Hwy & N Scott St,Subscriber
1166290,2017-05-15 12:58:17,2017-05-15 01:01:03,165.748,18th & Eads St.,Eads & 22nd St S,Subscriber
1493569,2017-06-11 07:30:02,2017-06-11 07:40:41,639.884,7th & T St NW,15th & W St NW,Customer
696885,2017-04-05 04:40:14,2017-04-05 05:06:04,1550.359,10th & K St NW,31st & Water St NW,Customer
73384,2017-01-15 19:03:00,2017-01-15 19:07:00,206.378,14th St & Spring Rd NW,Georgia & New Hampshire Ave NW,Subscriber
1702462,2017-06-27 07:52:19,2017-06-27 08:09:58,1059.184,Lamont & Mt Pleasant NW,Potomac & M St NW,Subscriber
937123,2017-04-25 04:09:30,2017-04-25 04:14:16,285.613,Calvert St & Woodley Pl NW,Columbia Rd & Belmont St NW,Subscriber
492136,2017-03-13 08:05:00,2017-03-13 08:17:00,710.063,3rd & G St SE,Metro Center / 12th & G St NW,Subscriber
438304,2017-03-06 12:37:00,2017-03-06 12:43:00,361.155,1st & K St SE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
36462,2017-01-09 20:11:00,2017-01-09 20:15:00,209.761,14th & G St NW,10th & G St NW,Subscriber
1290088,2017-05-26 07:59:32,2017-05-26 08:13:54,861.95,Park Rd & Holmead Pl NW,11th & O St NW,Subscriber
570668,2017-03-24 16:36:00,2017-03-24 17:05:00,1727.1860000000001,10th & E St NW,Massachusetts Ave & Dupont Circle NW,Customer
1223053,2017-05-20 04:33:10,2017-05-20 04:41:08,478.602,14th & V St NW,16th & K St NW,Subscriber
968994,2017-04-27 10:59:44,2017-04-27 11:06:02,378.48900000000003,14th & R St NW,8th & O St NW,Subscriber
20823,2017-01-05 17:18:00,2017-01-05 17:34:00,977.987,Fort Totten Metro,14th St & Colorado Ave NW,Subscriber
72275,2017-01-15 16:03:00,2017-01-15 18:11:00,7686.161999999999,17th & Corcoran St NW,10th & G St NW,Customer
141691,2017-01-26 17:47:00,2017-01-26 17:49:00,112.934,Wisconsin Ave & Ingomar St NW,Fessenden St & Wisconsin Ave NW,Subscriber
1109353,2017-05-10 02:39:52,2017-05-10 03:06:07,1574.7379999999998,17th & G St NW,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Customer
1685863,2017-06-26 06:36:56,2017-06-26 06:45:03,487.42400000000004,North Capitol St & F St NW,4th & E St SW,Subscriber
976654,2017-04-28 06:40:52,2017-04-28 06:47:49,417.63300000000004,Massachusetts Ave & Dupont Circle NW,21st & I St NW,Subscriber
775919,2017-04-11 10:08:19,2017-04-11 10:16:27,487.255,5th & K St NW,1st & M St NE,Subscriber
567347,2017-03-24 08:36:00,2017-03-24 08:53:00,1053.5639999999999,6th & K St NE,3rd St & Pennsylvania Ave SE,Subscriber
933665,2017-04-24 07:33:51,2017-04-24 07:43:18,567.243,New Hampshire Ave & T St NW,19th & G St NW,Customer
1074290,2017-05-06 11:45:13,2017-05-06 12:10:12,1498.8129999999999,12th & L St NW,10th St & Constitution Ave NW,Customer
757159,2017-04-10 07:27:23,2017-04-10 07:34:15,412.546,17th & Corcoran St NW,11th & O St NW,Customer
1282327,2017-05-26 01:36:49,2017-05-26 01:41:56,307.184,New Hampshire Ave & T St NW,15th & Euclid St  NW,Subscriber
231006,2017-02-08 15:18:00,2017-02-08 15:31:00,781.197,Adams Mill & Columbia Rd NW,25th St & Pennsylvania Ave NW,Subscriber
564325,2017-03-23 18:46:00,2017-03-23 19:00:00,867.5889999999999,21st & M St NW,M St & Pennsylvania Ave NW,Customer
1274887,2017-05-24 12:41:45,2017-05-24 01:20:53,2347.674,Jefferson Dr & 14th St SW,4th St & Madison Dr NW,Customer
1681393,2017-06-26 03:49:24,2017-06-26 04:12:17,1372.556,King St & Patrick St,Saint Asaph St & Pendleton  St,Subscriber
1087392,2017-05-08 05:11:13,2017-05-08 05:27:06,952.9680000000001,10th & K St NW,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
1518877,2017-06-13 07:49:21,2017-06-13 07:53:57,276.089,Maryland Ave & E St NE,Columbus Circle / Union Station,Subscriber
1673761,2017-06-25 08:03:31,2017-06-25 08:12:32,540.7669999999999,Columbia Rd & Belmont St NW,Park Rd & Holmead Pl NW,Subscriber
1614513,2017-06-21 05:12:47,2017-06-21 05:37:10,1462.6429999999998,10th St & L'Enfant Plaza SW,Lynn & 19th St North,Subscriber
1555010,2017-06-16 05:25:14,2017-06-16 05:33:43,509.158,20th St & Florida Ave NW,Rhode Island & Connecticut Ave NW,Subscriber
371267,2017-02-25 08:49:00,2017-02-25 08:56:00,394.62800000000004,Lincoln Park / 13th & East Capitol St NE ,D St & Maryland Ave NE,Subscriber
1290230,2017-05-26 08:04:15,2017-05-26 08:05:34,79.565,N Veitch  & 20th St N,N Veitch  & 20th St N,Subscriber
1239879,2017-05-21 09:09:31,2017-05-21 12:20:53,11481.996000000001,Massachusetts Ave & Dupont Circle NW,Massachusetts Ave & Dupont Circle NW,Customer
1011852,2017-04-30 12:27:07,2017-04-30 01:17:33,3025.4840000000004,Pershing & N George Mason Dr,31st & Water St NW,Customer
950981,2017-04-26 07:23:29,2017-04-26 07:37:10,820.5369999999999,Lincoln Park / 13th & East Capitol St NE ,8th & D St NW,Subscriber
1135891,2017-05-13 05:24:25,2017-05-13 06:05:57,2492.065,17th St & Independence Ave SW,Lincoln Memorial,Customer
1088230,2017-05-08 05:38:04,2017-05-08 05:47:08,544.226,16th & Harvard St NW,14th St & Spring Rd NW,Subscriber
1494340,2017-06-11 08:19:58,2017-06-11 08:47:24,1645.4160000000002,Kennebec St & 11th St N,Kennebec St & 11th St N,Subscriber
261235,2017-02-13 10:52:00,2017-02-13 10:55:00,188.03900000000002,Ballston Metro / N Stuart & 9th St N,Virginia Square Metro / N Monroe St & 9th St N,Subscriber
1427467,2017-06-06 08:28:08,2017-06-06 08:55:11,1622.71,M St & Delaware Ave NE,21st & I St NW,Subscriber
1573256,2017-06-17 10:03:00,2017-06-17 10:38:20,2119.676,17th St & Independence Ave SW,Constitution Ave & 2nd St NW/DOL,Customer
526502,2017-03-19 15:35:00,2017-03-19 15:45:00,564.56,Potomac & Swann Ave,Potomac Ave & Main Line Blvd,Customer
1540125,2017-06-15 04:54:24,2017-06-15 05:03:02,517.316,King St Metro South,Franklin & S Washington St,Customer
1142183,2017-05-14 02:01:24,2017-05-14 02:15:01,816.8430000000001,21st & M St NW,21st & M St NW,Subscriber
1228167,2017-05-20 09:36:52,2017-05-20 09:59:13,1340.674,1st & M St NE,Lincoln Memorial,Customer
341704,2017-02-22 16:51:00,2017-02-22 16:58:00,444.414,Calvert St & Woodley Pl NW,3000 Connecticut Ave NW / National Zoo,Subscriber
504895,2017-03-16 14:26:00,2017-03-16 14:38:00,727.3910000000001,21st & I St NW,Lincoln Memorial,Customer
600788,2017-03-27 12:28:00,2017-03-27 12:56:00,1689.6370000000002,4th & E St SW,4th & E St SW,Subscriber
263230,2017-02-13 17:28:00,2017-02-13 17:39:00,658.93,Potomac & Pennsylvania Ave SE,11th & H St NE,Customer
1149754,2017-05-14 09:27:13,2017-05-14 09:53:54,1601.226,Thomas Circle,3000 Connecticut Ave NW / National Zoo,Customer
990303,2017-04-29 05:43:37,2017-04-29 05:52:40,543.391,Lamont & Mt Pleasant NW,14th & V St NW,Subscriber
282157,2017-02-16 08:53:00,2017-02-16 08:55:00,102.889,11th & S St NW,12th & U St NW,Subscriber
958503,2017-04-27 04:08:40,2017-04-27 05:50:00,6079.6,25th St & Pennsylvania Ave NW,34th & Water St NW,Subscriber
932060,2017-04-24 05:46:06,2017-04-24 05:53:35,448.955,5th St & Massachusetts Ave NW,14th & R St NW,Subscriber
607663,2017-03-27 19:44:00,2017-03-27 19:46:00,100.838,Ballenger Ave & Dulaney St,Duke St & John Carlyle St,Subscriber
401973,2017-03-01 07:33:00,2017-03-01 07:38:00,344.691,Court House Metro / 15th & N Uhle St ,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,Subscriber
1154525,2017-05-15 02:16:28,2017-05-15 02:32:01,933.387,12th & Irving St NE,Rhode Island Ave Metro,Subscriber
451857,2017-03-07 21:15:00,2017-03-07 21:23:00,481.825,7th & T St NW,18th & R St NW,Subscriber
722304,2017-04-08 01:34:34,2017-04-08 01:49:11,876.962,M St & Pennsylvania Ave NW,New York Ave & 15th St NW,Subscriber
451737,2017-03-07 20:24:00,2017-03-07 20:29:00,294.879,Court House Metro / 15th & N Uhle St ,Lee Hwy & N Cleveland St,Subscriber
567193,2017-03-24 08:26:00,2017-03-24 08:37:00,687.6460000000001,Wilson Blvd & N Quincy St,Clarendon Blvd & Pierce St,Subscriber
215837,2017-02-06 22:39:00,2017-02-06 22:51:00,723.171,Columbia Rd & Belmont St NW,18th & R St NW,Subscriber
157673,2017-01-29 12:06:00,2017-01-29 12:17:00,668.9739999999999,37th & O St NW / Georgetown University,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,Subscriber
1089309,2017-05-08 06:14:45,2017-05-08 06:31:06,981.1569999999999,14th & R St NW,6th & H St NE,Subscriber
417350,2017-03-02 19:39:00,2017-03-02 19:45:00,391.717,Columbia Rd & Belmont St NW,Massachusetts Ave & Dupont Circle NW,Subscriber
689928,2017-04-04 08:08:35,2017-04-04 08:20:55,739.363,13th & D St NE,5th & F St NW,Subscriber
1200304,2017-05-18 07:51:40,2017-05-18 08:02:40,659.445,D St & Maryland Ave NE,4th & C St SW,Subscriber
642655,2017-03-30 23:18:00,2017-03-30 23:37:00,1149.888,4th & E St SW,Lincoln Memorial,Subscriber
1119716,2017-05-10 10:02:56,2017-05-10 10:16:29,812.8760000000001,20th St & Florida Ave NW,M St & Pennsylvania Ave NW,Customer
1609167,2017-06-20 09:53:31,2017-06-20 10:05:39,727.44,10th & E St NW,Maine Ave & 7th St SW,Subscriber
733162,2017-04-08 12:14:28,2017-04-08 12:21:16,407.975,5th St & Massachusetts Ave NW,Columbus Circle / Union Station,Subscriber
107706,2017-01-21 12:33:00,2017-01-21 13:00:00,1618.0320000000002,18th & R St NW,6th St & Indiana Ave NW,Subscriber
771513,2017-04-11 07:30:42,2017-04-11 07:39:51,548.885,18th & R St NW,Adams Mill & Columbia Rd NW,Subscriber
971322,2017-04-28 02:20:38,2017-04-28 02:24:56,258.267,22nd & I St NW / Foggy Bottom,20th & E St NW,Subscriber
129336,2017-01-25 09:28:00,2017-01-25 09:41:00,770.3939999999999,Jefferson Dr & 14th St SW,Lincoln Memorial,Customer
1228255,2017-05-20 09:42:26,2017-05-20 09:49:46,440.38699999999994,Washington & Independence Ave SW/HHS,3rd St & Pennsylvania Ave SE,Customer
1614598,2017-06-21 05:15:52,2017-06-21 05:32:40,1008.444,22nd & I St NW / Foggy Bottom,11th & M St NW,Subscriber
1717235,2017-06-28 07:41:22,2017-06-28 07:54:46,804.4789999999999,12th & U St NW,North Capitol St & G Pl NE,Subscriber
790198,2017-04-12 09:42:06,2017-04-12 09:51:32,565.7130000000001,14th St & New York Ave NW,5th & K St NW,Subscriber
963055,2017-04-27 07:01:50,2017-04-27 07:35:19,2009.892,17th & K St NW / Farragut Square,Potomac & M St NW,Customer
1403666,2017-06-04 10:23:36,2017-06-04 11:28:15,3879.063,34th & Water St NW,34th & Water St NW,Customer
1668761,2017-06-25 03:17:06,2017-06-25 03:32:03,897.118,18th & R St NW,Lincoln Memorial,Customer
881335,2017-04-19 05:31:02,2017-04-19 05:58:19,1636.9589999999998,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Lincoln Memorial,Customer
826275,2017-04-15 02:29:15,2017-04-15 02:59:29,1813.369,3rd & Underwood St NW,Georgia Ave and Fairmont St NW,Subscriber
1141050,2017-05-14 01:08:15,2017-05-14 01:13:53,338.194,14th & V St NW,Thomas Circle,Subscriber
1715275,2017-06-28 06:42:26,2017-06-28 06:45:51,205.50400000000002,Glebe Rd & 11th St N,Ballston Metro / N Stuart & 9th St N,Subscriber
792050,2017-04-12 12:21:42,2017-04-12 03:02:49,9666.914,Jefferson Dr & 14th St SW,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
1293614,2017-05-26 10:50:53,2017-05-26 11:02:01,667.5089999999999,10th & G St NW,10th & U St NW,Subscriber
401432,2017-03-01 06:39:00,2017-03-01 06:41:00,146.96200000000002,Columbia Rd & Belmont St NW,Calvert St & Woodley Pl NW,Subscriber
850023,2017-04-16 09:54:57,2017-04-16 11:20:49,5152.275,23rd & E St NW ,22nd St & Constitution Ave NW,Subscriber
1075108,2017-05-07 01:16:10,2017-05-07 01:25:10,539.797,14th & V St NW,Park Rd & Holmead Pl NW,Subscriber
488541,2017-03-12 14:06:00,2017-03-12 14:18:00,746.559,M St & Delaware Ave NE,10th & K St NW,Subscriber
1717474,2017-06-28 07:47:43,2017-06-28 07:56:21,517.589,5th & K St NW,M St & Delaware Ave NE,Subscriber
706323,2017-04-05 11:01:41,2017-04-05 11:14:18,756.86,Jefferson Dr & 14th St SW,8th & F St NW,Customer
1524976,2017-06-14 02:43:03,2017-06-14 03:07:27,1463.77,Jefferson Memorial,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Customer
884671,2017-04-19 07:39:59,2017-04-19 07:54:15,856.99,Eckington Pl & Q St NE,11th & M St NW,Subscriber
500705,2017-03-15 12:15:00,2017-03-15 12:18:00,182.176,Maryland Ave & E St NE,13th & H St NE,Subscriber
335694,2017-02-21 21:09:00,2017-02-21 21:17:00,494.07300000000004,8th & H St NW,12th & L St NW,Subscriber
1515581,2017-06-13 06:03:42,2017-06-13 06:18:00,857.953,2nd St & Massachusetts Ave NE,M St & New Jersey Ave SE,Subscriber
962125,2017-04-27 06:30:28,2017-04-27 06:32:59,150.532,8th & F St NW,8th & D St NW,Subscriber
1667004,2017-06-25 01:52:55,2017-06-25 02:02:23,568.424,Potomac & M St NW,Clarendon Blvd & Pierce St,Subscriber
583875,2017-03-25 15:20:00,2017-03-25 15:53:00,2028.308,14th & G St NW,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Customer
780283,2017-04-12 03:50:00,2017-04-12 03:54:17,257.48400000000004,King St Metro South,Ballenger Ave & Dulaney St,Subscriber
800696,2017-04-13 07:18:31,2017-04-13 07:25:32,421.78,14th & Rhode Island Ave NW,18th & R St NW,Subscriber
236493,2017-02-09 06:36:00,2017-02-09 06:51:00,909.934,Columbia Rd & Georgia Ave NW,14th & G St NW,Subscriber
1422235,2017-06-06 05:56:01,2017-06-06 06:00:52,291.311,12th & U St NW,14th & Rhode Island Ave NW,Subscriber
69691,2017-01-15 11:29:00,2017-01-15 11:44:00,905.06,Eastern Market / 7th & North Carolina Ave SE,M St & Delaware Ave NE,Customer
1155555,2017-05-15 03:47:44,2017-05-15 04:04:46,1021.916,Arlington Blvd & Fillmore St,Columbia Pike & S Walter Reed Dr,Customer
1440575,2017-06-07 08:28:35,2017-06-07 08:44:11,936.0160000000001,Hamlin & 7th St NE,14th & Rhode Island Ave NW,Subscriber
686980,2017-04-04 06:25:06,2017-04-04 06:34:12,546.212,1st & M St NE,4th & W St NE,Subscriber
1302859,2017-05-27 09:16:58,2017-05-27 09:19:50,171.649,15th & W St NW,California St & Florida Ave NW,Subscriber
5537,2017-01-02 20:58:00,2017-01-02 21:01:00,145.694,12th St & Pennsylvania Ave SE,14th & D St SE,Subscriber
1645521,2017-06-23 07:38:27,2017-06-23 07:45:11,403.39,20th St & Virginia Ave NW,21st & M St NW,Subscriber
1312809,2017-05-28 09:09:06,2017-05-28 09:38:02,1735.026,Lincoln Memorial,14th & D St NW / Ronald Reagan Building,Customer
103830,2017-01-20 20:36:00,2017-01-20 20:40:00,247.515,17th & Rhode Island Ave NW,11th & M St NW,Subscriber
428445,2017-03-04 16:19:00,2017-03-04 16:35:00,986.6410000000001,6th & K St NE,19th & East Capitol St SE,Subscriber
1054170,2017-05-04 05:57:22,2017-05-04 06:06:22,539.729,Rhode Island & Connecticut Ave NW,8th & F St NW,Subscriber
49014,2017-01-11 19:24:00,2017-01-11 19:32:00,464.6,14th & Belmont St NW,Lamont & Mt Pleasant NW,Subscriber
405765,2017-03-01 15:52:00,2017-03-01 16:02:00,564.859,L'Enfant Plaza / 7th & C St SW,1st & M St NE,Subscriber
1544592,2017-06-15 07:23:01,2017-06-15 07:35:51,769.855,7th & T St NW,24th & N St NW,Subscriber
313073,2017-02-19 16:00:00,2017-02-19 16:38:00,2268.8979999999997,4th St & Madison Dr NW,Jefferson Dr & 14th St SW,Customer
1190916,2017-05-17 10:06:03,2017-05-17 10:17:26,683.7,16th & Harvard St NW,M St & Pennsylvania Ave NW,Customer
444641,2017-03-07 07:38:00,2017-03-07 07:51:00,737.202,1st & Rhode Island Ave NW,15th & L St NW,Subscriber
350987,2017-02-23 14:17:00,2017-02-23 14:28:00,644.762,15th & L St NW,7th & R St NW / Shaw Library,Subscriber
1551230,2017-06-16 01:05:22,2017-06-16 01:24:22,1139.769,Convention Center / 7th & M St NW,9th & Upshur St NW,Customer
434634,2017-03-05 18:43:00,2017-03-05 19:04:00,1220.998,18th & R St NW,1st & H St NW,Subscriber
1591895,2017-06-19 07:10:34,2017-06-19 07:30:18,1184.387,Connecticut Ave & Newark St NW / Cleveland Park,Wisconsin Ave & Newark St NW,Subscriber
420451,2017-03-03 10:03:00,2017-03-03 10:06:00,127.925,11th & O St NW,8th & O St NW,Subscriber
259980,2017-02-13 07:59:00,2017-02-13 08:10:00,678.927,18th St & Wyoming Ave NW,21st & I St NW,Subscriber
1255918,2017-05-23 05:26:03,2017-05-23 05:40:04,840.395,Calvert & Biltmore St NW,8th & O St NW,Subscriber
733257,2017-04-08 12:18:50,2017-04-08 01:08:30,2980.5290000000005,34th & Water St NW,Fessenden St & Wisconsin Ave NW,Subscriber
1264508,2017-05-24 03:31:48,2017-05-24 03:39:25,456.408,19th St & Pennsylvania Ave NW,Rhode Island & Connecticut Ave NW,Subscriber
